image;probability;guess_class;real_class;other_predictions
../dataset/imagenet-mini/val/n02089078/ILSVRC2012_val_00030002.JPEG;0.33012535095214846;n02106550 Rottweiler;n02089078;[{'class': 'n02106550 Rottweiler', 'probability': 0.33012535095214846}, {'class': 'n02099712 Labrador_retriever', 'probability': 0.1564015769958496}, {'class': 'n02099849 Chesapeake_Bay_retriever', 'probability': 0.12817112922668458}, {'class': 'n02088632 bluetick', 'probability': 0.06560397148132324}, {'class': 'n02107142 Doberman', 'probability': 0.03735920429229736}]
../dataset/imagenet-mini/val/n02089078/ILSVRC2012_val_00043206.JPEG;0.419582633972168;n02089078 black-and-tan_coonhound;n02089078;[{'class': 'n02089078 black-and-tan_coonhound', 'probability': 0.419582633972168}, {'class': 'n02107142 Doberman', 'probability': 0.3352687454223633}, {'class': 'n02107312 miniature_pinscher', 'probability': 0.09504645347595214}, {'class': 'n02090379 redbone', 'probability': 0.07721299171447754}, {'class': 'n02106550 Rottweiler', 'probability': 0.018659989833831787}]
../dataset/imagenet-mini/val/n02089867/ILSVRC2012_val_00030025.JPEG;0.5460120010375976;n02088238 basset;n02089867;[{'class': 'n02088238 basset', 'probability': 0.5460120010375976}, {'class': 'n02089867 Walker_hound', 'probability': 0.1952440071105957}, {'class': 'n02088632 bluetick', 'probability': 0.1358597469329834}, {'class': 'n02088364 beagle', 'probability': 0.06256557464599609}, {'class': 'n02090379 redbone', 'probability': 0.020140395164489747}]
../dataset/imagenet-mini/val/n02089867/ILSVRC2012_val_00031834.JPEG;0.7631322479248047;n02088364 beagle;n02089867;[{'class': 'n02088364 beagle', 'probability': 0.7631322479248047}, {'class': 'n02089867 Walker_hound', 'probability': 0.06824100017547607}, {'class': 'n02088238 basset', 'probability': 0.04706821918487549}, {'class': 'n02088632 bluetick', 'probability': 0.01756060481071472}, {'class': 'n02107574 Greater_Swiss_Mountain_dog', 'probability': 0.012590516805648804}]
../dataset/imagenet-mini/val/n02089867/ILSVRC2012_val_00037331.JPEG;0.6466484069824219;n02091032 Italian_greyhound;n02089867;[{'class': 'n02091032 Italian_greyhound', 'probability': 0.6466484069824219}, {'class': 'n02088364 beagle', 'probability': 0.05750776290893555}, {'class': 'n02092339 Weimaraner', 'probability': 0.05068541526794434}, {'class': 'n04409515 tennis_ball', 'probability': 0.038070969581604004}, {'class': 'n02091134 whippet', 'probability': 0.03714857578277588}]
../dataset/imagenet-mini/val/n02089973/ILSVRC2012_val_00001128.JPEG;0.7882196044921875;n02089867 Walker_hound;n02089973;[{'class': 'n02089867 Walker_hound', 'probability': 0.7882196044921875}, {'class': 'n02089973 English_foxhound', 'probability': 0.12045966148376465}, {'class': 'n02088364 beagle', 'probability': 0.02466254949569702}, {'class': 'n02109047 Great_Dane', 'probability': 0.017525331974029543}, {'class': 'n02088238 basset', 'probability': 0.01710654616355896}]
../dataset/imagenet-mini/val/n02089973/ILSVRC2012_val_00002246.JPEG;0.4686194610595703;n02089973 English_foxhound;n02089973;[{'class': 'n02089973 English_foxhound', 'probability': 0.4686194610595703}, {'class': 'n02089867 Walker_hound', 'probability': 0.3710781478881836}, {'class': 'n02088364 beagle', 'probability': 0.07895670890808106}, {'class': 'n02088238 basset', 'probability': 0.035008366107940676}, {'class': 'n02088466 bloodhound', 'probability': 0.01269052505493164}]
../dataset/imagenet-mini/val/n02089973/ILSVRC2012_val_00004774.JPEG;0.7241443634033203;n02088364 beagle;n02089973;[{'class': 'n02088364 beagle', 'probability': 0.7241443634033203}, {'class': 'n02089867 Walker_hound', 'probability': 0.0798100471496582}, {'class': 'n02099712 Labrador_retriever', 'probability': 0.06619534015655518}, {'class': 'n02089973 English_foxhound', 'probability': 0.03814537048339844}, {'class': 'n02085620 Chihuahua', 'probability': 0.009527615308761596}]
../dataset/imagenet-mini/val/n02089973/ILSVRC2012_val_00006505.JPEG;0.5775897598266602;n02088364 beagle;n02089973;[{'class': 'n02088364 beagle', 'probability': 0.5775897598266602}, {'class': 'n02107574 Greater_Swiss_Mountain_dog', 'probability': 0.13605525970458984}, {'class': 'n02107908 Appenzeller', 'probability': 0.09306610107421875}, {'class': 'n02089867 Walker_hound', 'probability': 0.07646732807159423}, {'class': 'n02108000 EntleBucher', 'probability': 0.04540647506713867}]
../dataset/imagenet-mini/val/n02089973/ILSVRC2012_val_00011586.JPEG;0.4909356689453125;n02089867 Walker_hound;n02089973;[{'class': 'n02089867 Walker_hound', 'probability': 0.4909356689453125}, {'class': 'n02089973 English_foxhound', 'probability': 0.2521383476257324}, {'class': 'n02100735 English_setter', 'probability': 0.09935249328613281}, {'class': 'n02088632 bluetick', 'probability': 0.04435054779052734}, {'class': 'n02101388 Brittany_spaniel', 'probability': 0.03102572202682495}]
../dataset/imagenet-mini/val/n02089973/ILSVRC2012_val_00034690.JPEG;0.7140604400634766;n02089867 Walker_hound;n02089973;[{'class': 'n02089867 Walker_hound', 'probability': 0.7140604400634766}, {'class': 'n02089973 English_foxhound', 'probability': 0.17520511627197266}, {'class': 'n02088364 beagle', 'probability': 0.07163087844848633}, {'class': 'n02088632 bluetick', 'probability': 0.009298211932182311}, {'class': 'n02101388 Brittany_spaniel', 'probability': 0.004953955411911011}]
../dataset/imagenet-mini/val/n02090379/ILSVRC2012_val_00023155.JPEG;0.3157205581665039;n02087394 Rhodesian_ridgeback;n02090379;[{'class': 'n02087394 Rhodesian_ridgeback', 'probability': 0.3157205581665039}, {'class': 'n02100583 vizsla', 'probability': 0.2069316291809082}, {'class': 'n02092339 Weimaraner', 'probability': 0.12557382583618165}, {'class': 'n02107142 Doberman', 'probability': 0.11480959892272949}, {'class': 'n02090379 redbone', 'probability': 0.10341012954711915}]
../dataset/imagenet-mini/val/n02090379/ILSVRC2012_val_00032746.JPEG;0.7000570678710938;n02093256 Staffordshire_bullterrier;n02090379;[{'class': 'n02093256 Staffordshire_bullterrier', 'probability': 0.7000570678710938}, {'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.27420774459838865}, {'class': 'n02108422 bull_mastiff', 'probability': 0.004214998483657837}, {'class': 'n02106550 Rottweiler', 'probability': 0.004151230156421662}, {'class': 'n02099712 Labrador_retriever', 'probability': 0.004115250110626221}]
../dataset/imagenet-mini/val/n02090379/ILSVRC2012_val_00033049.JPEG;0.8120321655273437;n02092339 Weimaraner;n02090379;[{'class': 'n02092339 Weimaraner', 'probability': 0.8120321655273437}, {'class': 'n02099712 Labrador_retriever', 'probability': 0.0889297866821289}, {'class': 'n02109047 Great_Dane', 'probability': 0.029865829944610595}, {'class': 'n02108422 bull_mastiff', 'probability': 0.02130469083786011}, {'class': 'n02087394 Rhodesian_ridgeback', 'probability': 0.01634590744972229}]
../dataset/imagenet-mini/val/n02090379/ILSVRC2012_val_00038737.JPEG;0.6360447311401367;n02099712 Labrador_retriever;n02090379;[{'class': 'n02099712 Labrador_retriever', 'probability': 0.6360447311401367}, {'class': 'n02099601 golden_retriever', 'probability': 0.23476583480834962}, {'class': 'n02088364 beagle', 'probability': 0.04804128646850586}, {'class': 'n02090379 redbone', 'probability': 0.027758040428161622}, {'class': 'n04409515 tennis_ball', 'probability': 0.007217978835105896}]
../dataset/imagenet-mini/val/n02090622/ILSVRC2012_val_00009167.JPEG;0.9959214019775391;n02090622 borzoi;n02090622;[{'class': 'n02090622 borzoi', 'probability': 0.9959214019775391}, {'class': 'n02091831 Saluki', 'probability': 0.0023551073670387266}, {'class': 'n02088094 Afghan_hound', 'probability': 0.0005429707840085029}, {'class': 'n02100735 English_setter', 'probability': 0.0003178991749882698}, {'class': 'n02111500 Great_Pyrenees', 'probability': 0.00019444003701210021}]
../dataset/imagenet-mini/val/n02090622/ILSVRC2012_val_00017766.JPEG;0.9693498992919922;n02090622 borzoi;n02090622;[{'class': 'n02090622 borzoi', 'probability': 0.9693498992919922}, {'class': 'n02100735 English_setter', 'probability': 0.006937052011489868}, {'class': 'n02088094 Afghan_hound', 'probability': 0.006526360511779785}, {'class': 'n02091831 Saluki', 'probability': 0.006121372580528259}, {'class': 'n02102318 cocker_spaniel', 'probability': 0.0031485822796821594}]
../dataset/imagenet-mini/val/n02090622/ILSVRC2012_val_00036266.JPEG;0.4065584945678711;n02086910 papillon;n02090622;[{'class': 'n02086910 papillon', 'probability': 0.4065584945678711}, {'class': 'n02105855 Shetland_sheepdog', 'probability': 0.16018638610839844}, {'class': 'n02090622 borzoi', 'probability': 0.1477235221862793}, {'class': 'n02106030 collie', 'probability': 0.08920459747314453}, {'class': 'n02106166 Border_collie', 'probability': 0.07476210594177246}]
../dataset/imagenet-mini/val/n02090721/ILSVRC2012_val_00001765.JPEG;0.8818256378173828;n02091831 Saluki;n02090721;[{'class': 'n02091831 Saluki', 'probability': 0.8818256378173828}, {'class': 'n02091134 whippet', 'probability': 0.08092345237731934}, {'class': 'n02109047 Great_Dane', 'probability': 0.019711186885833742}, {'class': 'n02091244 Ibizan_hound', 'probability': 0.006727840900421143}, {'class': 'n02092339 Weimaraner', 'probability': 0.003098245561122894}]
../dataset/imagenet-mini/val/n02090721/ILSVRC2012_val_00009772.JPEG;0.2707518005371094;n02090721 Irish_wolfhound;n02090721;[{'class': 'n02090721 Irish_wolfhound', 'probability': 0.2707518005371094}, {'class': 'n02093991 Irish_terrier', 'probability': 0.20065511703491212}, {'class': 'n02129165 lion', 'probability': 0.16177522659301757}, {'class': 'n02096051 Airedale', 'probability': 0.0823021411895752}, {'class': 'n02095314 wire-haired_fox_terrier', 'probability': 0.05717803478240967}]
../dataset/imagenet-mini/val/n02090721/ILSVRC2012_val_00020070.JPEG;0.7871013641357422;n02090721 Irish_wolfhound;n02090721;[{'class': 'n02090721 Irish_wolfhound', 'probability': 0.7871013641357422}, {'class': 'n02092002 Scottish_deerhound', 'probability': 0.20956634521484374}, {'class': 'n02093991 Irish_terrier', 'probability': 0.0029488641023635866}, {'class': 'n02095314 wire-haired_fox_terrier', 'probability': 0.00013570945709943773}, {'class': 'n02097298 Scotch_terrier', 'probability': 7.24173802882433e-05}]
../dataset/imagenet-mini/val/n02090721/ILSVRC2012_val_00031545.JPEG;0.3575172424316406;n02090721 Irish_wolfhound;n02090721;[{'class': 'n02090721 Irish_wolfhound', 'probability': 0.3575172424316406}, {'class': 'n02092002 Scottish_deerhound', 'probability': 0.22045562744140626}, {'class': 'n02096177 cairn', 'probability': 0.07459649562835693}, {'class': 'n02094114 Norfolk_terrier', 'probability': 0.06321149349212646}, {'class': 'n02091635 otterhound', 'probability': 0.025544941425323486}]
../dataset/imagenet-mini/val/n02090721/ILSVRC2012_val_00042158.JPEG;0.8076579284667968;n02092002 Scottish_deerhound;n02090721;[{'class': 'n02092002 Scottish_deerhound', 'probability': 0.8076579284667968}, {'class': 'n02090721 Irish_wolfhound', 'probability': 0.18927614212036134}, {'class': 'n02090622 borzoi', 'probability': 0.0017543551325798034}, {'class': 'n02093991 Irish_terrier', 'probability': 0.0004302005097270012}, {'class': 'n02097130 giant_schnauzer', 'probability': 0.00018696960061788558}]
../dataset/imagenet-mini/val/n02091032/ILSVRC2012_val_00002325.JPEG;0.8048579406738281;n02091032 Italian_greyhound;n02091032;[{'class': 'n02091032 Italian_greyhound', 'probability': 0.8048579406738281}, {'class': 'n02091134 whippet', 'probability': 0.19155523300170899}, {'class': 'n02091244 Ibizan_hound', 'probability': 0.0019390065968036651}, {'class': 'n02091831 Saluki', 'probability': 0.0007663724571466446}, {'class': 'n02092339 Weimaraner', 'probability': 0.0007095510512590408}]
../dataset/imagenet-mini/val/n02091032/ILSVRC2012_val_00008997.JPEG;0.41610145568847656;n02091134 whippet;n02091032;[{'class': 'n02091134 whippet', 'probability': 0.41610145568847656}, {'class': 'n02091032 Italian_greyhound', 'probability': 0.23056882858276367}, {'class': 'n02091244 Ibizan_hound', 'probability': 0.17783214569091796}, {'class': 'n02108089 boxer', 'probability': 0.055248560905456545}, {'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.04945755958557129}]
../dataset/imagenet-mini/val/n02091032/ILSVRC2012_val_00020613.JPEG;0.6901220703125;n02099267 flat-coated_retriever;n02091032;[{'class': 'n02099267 flat-coated_retriever', 'probability': 0.6901220703125}, {'class': 'n02099712 Labrador_retriever', 'probability': 0.11564154624938965}, {'class': 'n02105056 groenendael', 'probability': 0.07109218597412109}, {'class': 'n02105412 kelpie', 'probability': 0.05258978366851807}, {'class': 'n02109047 Great_Dane', 'probability': 0.016889642477035522}]
../dataset/imagenet-mini/val/n02091032/ILSVRC2012_val_00035423.JPEG;0.5266767883300781;n02091032 Italian_greyhound;n02091032;[{'class': 'n02091032 Italian_greyhound', 'probability': 0.5266767883300781}, {'class': 'n02087046 toy_terrier', 'probability': 0.3145284652709961}, {'class': 'n02110806 basenji', 'probability': 0.133072452545166}, {'class': 'n02091244 Ibizan_hound', 'probability': 0.009937114715576172}, {'class': 'n02107312 miniature_pinscher', 'probability': 0.00903597354888916}]
../dataset/imagenet-mini/val/n02091134/ILSVRC2012_val_00004823.JPEG;0.37911827087402344;n02108089 boxer;n02091134;[{'class': 'n02108089 boxer', 'probability': 0.37911827087402344}, {'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.24848417282104493}, {'class': 'n02108915 French_bulldog', 'probability': 0.1293071174621582}, {'class': 'n02091134 whippet', 'probability': 0.0720519781112671}, {'class': 'n02093256 Staffordshire_bullterrier', 'probability': 0.05356756687164307}]
../dataset/imagenet-mini/val/n02091134/ILSVRC2012_val_00012888.JPEG;0.6335011672973633;n02087046 toy_terrier;n02091134;[{'class': 'n02087046 toy_terrier', 'probability': 0.6335011672973633}, {'class': 'n02110806 basenji', 'probability': 0.10361217498779297}, {'class': 'n02085620 Chihuahua', 'probability': 0.07323635578155517}, {'class': 'n02091032 Italian_greyhound', 'probability': 0.05858237743377685}, {'class': 'n02096585 Boston_bull', 'probability': 0.04713132858276367}]
../dataset/imagenet-mini/val/n02091134/ILSVRC2012_val_00033267.JPEG;0.6609320068359374;n02091831 Saluki;n02091134;[{'class': 'n02091831 Saluki', 'probability': 0.6609320068359374}, {'class': 'n02109047 Great_Dane', 'probability': 0.1271946907043457}, {'class': 'n02091134 whippet', 'probability': 0.11055124282836915}, {'class': 'n02087394 Rhodesian_ridgeback', 'probability': 0.03497917652130127}, {'class': 'n02090721 Irish_wolfhound', 'probability': 0.013043617010116576}]
../dataset/imagenet-mini/val/n02091244/ILSVRC2012_val_00009334.JPEG;0.9602776336669921;n02091244 Ibizan_hound;n02091244;[{'class': 'n02091244 Ibizan_hound', 'probability': 0.9602776336669921}, {'class': 'n02087046 toy_terrier', 'probability': 0.012448134422302247}, {'class': 'n02110806 basenji', 'probability': 0.011653927564620971}, {'class': 'n02105412 kelpie', 'probability': 0.0050016528367996214}, {'class': 'n02091032 Italian_greyhound', 'probability': 0.00401124507188797}]
../dataset/imagenet-mini/val/n02091244/ILSVRC2012_val_00020049.JPEG;0.8380149841308594;n02093428 American_Staffordshire_terrier;n02091244;[{'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.8380149841308594}, {'class': 'n02093256 Staffordshire_bullterrier', 'probability': 0.1578020191192627}, {'class': 'n02107574 Greater_Swiss_Mountain_dog', 'probability': 0.0016548313200473786}, {'class': 'n02108089 boxer', 'probability': 0.0007457928359508514}, {'class': 'n02108422 bull_mastiff', 'probability': 0.0002652888931334019}]
../dataset/imagenet-mini/val/n02091244/ILSVRC2012_val_00024216.JPEG;0.6195519638061523;n02091244 Ibizan_hound;n02091244;[{'class': 'n02091244 Ibizan_hound', 'probability': 0.6195519638061523}, {'class': 'n02091831 Saluki', 'probability': 0.22008838653564453}, {'class': 'n02091134 whippet', 'probability': 0.10719828605651856}, {'class': 'n02090622 borzoi', 'probability': 0.026472675800323486}, {'class': 'n02109047 Great_Dane', 'probability': 0.00926711678504944}]
../dataset/imagenet-mini/val/n02091244/ILSVRC2012_val_00031384.JPEG;0.48490913391113283;n02091134 whippet;n02091244;[{'class': 'n02091134 whippet', 'probability': 0.48490913391113283}, {'class': 'n02091831 Saluki', 'probability': 0.26069303512573244}, {'class': 'n02109047 Great_Dane', 'probability': 0.14194994926452636}, {'class': 'n02091032 Italian_greyhound', 'probability': 0.05440887928009033}, {'class': 'n02091244 Ibizan_hound', 'probability': 0.01046263575553894}]
../dataset/imagenet-mini/val/n02091467/ILSVRC2012_val_00012351.JPEG;0.99789306640625;n02091467 Norwegian_elkhound;n02091467;[{'class': 'n02091467 Norwegian_elkhound', 'probability': 0.99789306640625}, {'class': 'n02106662 German_shepherd', 'probability': 0.0018084894120693207}, {'class': 'n02110185 Siberian_husky', 'probability': 9.315489791333675e-05}, {'class': 'n02109961 Eskimo_dog', 'probability': 8.765836246311664e-05}, {'class': 'n02105162 malinois', 'probability': 5.0354814156889915e-05}]
../dataset/imagenet-mini/val/n02091467/ILSVRC2012_val_00046530.JPEG;0.8761299896240234;n02091467 Norwegian_elkhound;n02091467;[{'class': 'n02091467 Norwegian_elkhound', 'probability': 0.8761299896240234}, {'class': 'n02105162 malinois', 'probability': 0.07195211887359619}, {'class': 'n02106662 German_shepherd', 'probability': 0.04856703281402588}, {'class': 'n03803284 muzzle', 'probability': 0.0009359146654605865}, {'class': 'n02115641 dingo', 'probability': 0.0003542152419686317}]
../dataset/imagenet-mini/val/n02091467/ILSVRC2012_val_00047836.JPEG;0.29750303268432615;n02099712 Labrador_retriever;n02091467;[{'class': 'n02099712 Labrador_retriever', 'probability': 0.29750303268432615}, {'class': 'n02099849 Chesapeake_Bay_retriever', 'probability': 0.22902551651000977}, {'class': 'n02105412 kelpie', 'probability': 0.06895933151245118}, {'class': 'n02106550 Rottweiler', 'probability': 0.06350783824920654}, {'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.030661442279815675}]
../dataset/imagenet-mini/val/n02091635/ILSVRC2012_val_00006720.JPEG;0.7127899932861328;n02091635 otterhound;n02091635;[{'class': 'n02091635 otterhound', 'probability': 0.7127899932861328}, {'class': 'n02090721 Irish_wolfhound', 'probability': 0.12040692329406738}, {'class': 'n02105251 briard', 'probability': 0.10681245803833007}, {'class': 'n02092002 Scottish_deerhound', 'probability': 0.017836743593215944}, {'class': 'n02093991 Irish_terrier', 'probability': 0.016249276399612426}]
../dataset/imagenet-mini/val/n02091635/ILSVRC2012_val_00032793.JPEG;0.7444524383544922;n02096437 Dandie_Dinmont;n02091635;[{'class': 'n02096437 Dandie_Dinmont', 'probability': 0.7444524383544922}, {'class': 'n02097474 Tibetan_terrier', 'probability': 0.06285886287689209}, {'class': 'n02091635 otterhound', 'probability': 0.041842255592346195}, {'class': 'n02094114 Norfolk_terrier', 'probability': 0.03935303211212158}, {'class': 'n02098105 soft-coated_wheaten_terrier', 'probability': 0.030167150497436523}]
../dataset/imagenet-mini/val/n02091635/ILSVRC2012_val_00044766.JPEG;0.7918910217285157;n02091635 otterhound;n02091635;[{'class': 'n02091635 otterhound', 'probability': 0.7918910217285157}, {'class': 'n02090721 Irish_wolfhound', 'probability': 0.16737422943115235}, {'class': 'n02098105 soft-coated_wheaten_terrier', 'probability': 0.00790091872215271}, {'class': 'n02093991 Irish_terrier', 'probability': 0.0065909653902053835}, {'class': 'n02092002 Scottish_deerhound', 'probability': 0.005296009778976441}]
../dataset/imagenet-mini/val/n02091831/ILSVRC2012_val_00001576.JPEG;0.791537857055664;n02091831 Saluki;n02091831;[{'class': 'n02091831 Saluki', 'probability': 0.791537857055664}, {'class': 'n02091134 whippet', 'probability': 0.1912429428100586}, {'class': 'n02091244 Ibizan_hound', 'probability': 0.014153530597686767}, {'class': 'n02109047 Great_Dane', 'probability': 0.0018342207372188568}, {'class': 'n02091032 Italian_greyhound', 'probability': 0.0006097883358597755}]
../dataset/imagenet-mini/val/n02091831/ILSVRC2012_val_00009666.JPEG;0.9961174774169922;n02091831 Saluki;n02091831;[{'class': 'n02091831 Saluki', 'probability': 0.9961174774169922}, {'class': 'n02091134 whippet', 'probability': 0.0023455686867237093}, {'class': 'n02109047 Great_Dane', 'probability': 0.00040833447128534316}, {'class': 'n02088094 Afghan_hound', 'probability': 0.00028305469080805776}, {'class': 'n02092339 Weimaraner', 'probability': 0.00024618426337838175}]
../dataset/imagenet-mini/val/n02091831/ILSVRC2012_val_00017553.JPEG;0.9033583068847656;n02091831 Saluki;n02091831;[{'class': 'n02091831 Saluki', 'probability': 0.9033583068847656}, {'class': 'n02088094 Afghan_hound', 'probability': 0.04217896938323975}, {'class': 'n02100735 English_setter', 'probability': 0.017859426736831666}, {'class': 'n02100877 Irish_setter', 'probability': 0.015604612827301025}, {'class': 'n02099601 golden_retriever', 'probability': 0.009606034755706786}]
../dataset/imagenet-mini/val/n02091831/ILSVRC2012_val_00040201.JPEG;0.9993302917480469;n02091831 Saluki;n02091831;[{'class': 'n02091831 Saluki', 'probability': 0.9993302917480469}, {'class': 'n02091134 whippet', 'probability': 0.0003063431940972805}, {'class': 'n02090622 borzoi', 'probability': 0.00012971077114343644}, {'class': 'n02091244 Ibizan_hound', 'probability': 5.778260063380003e-05}, {'class': 'n02115641 dingo', 'probability': 4.8217326402664184e-05}]
../dataset/imagenet-mini/val/n02091831/ILSVRC2012_val_00047617.JPEG;0.9949888610839843;n02091831 Saluki;n02091831;[{'class': 'n02091831 Saluki', 'probability': 0.9949888610839843}, {'class': 'n02088094 Afghan_hound', 'probability': 0.0012908108532428742}, {'class': 'n02092339 Weimaraner', 'probability': 0.0008934655785560608}, {'class': 'n02099601 golden_retriever', 'probability': 0.0005902496725320816}, {'class': 'n02090622 borzoi', 'probability': 0.0005090872198343277}]
../dataset/imagenet-mini/val/n02092002/ILSVRC2012_val_00001206.JPEG;0.7183950805664062;n02090721 Irish_wolfhound;n02092002;[{'class': 'n02090721 Irish_wolfhound', 'probability': 0.7183950805664062}, {'class': 'n02092002 Scottish_deerhound', 'probability': 0.27615415573120117}, {'class': 'n02091635 otterhound', 'probability': 0.0024256619811058046}, {'class': 'n02088094 Afghan_hound', 'probability': 0.0012391598522663117}, {'class': 'n02105251 briard', 'probability': 0.00044758863747119905}]
../dataset/imagenet-mini/val/n02092002/ILSVRC2012_val_00013361.JPEG;0.9660557556152344;n02092002 Scottish_deerhound;n02092002;[{'class': 'n02092002 Scottish_deerhound', 'probability': 0.9660557556152344}, {'class': 'n02090721 Irish_wolfhound', 'probability': 0.0331930136680603}, {'class': 'n02090622 borzoi', 'probability': 0.00030365157872438433}, {'class': 'n02091635 otterhound', 'probability': 0.00016597196459770203}, {'class': 'n02088094 Afghan_hound', 'probability': 0.00011315551586449146}]
../dataset/imagenet-mini/val/n02092002/ILSVRC2012_val_00028759.JPEG;0.5923904037475586;n02090721 Irish_wolfhound;n02092002;[{'class': 'n02090721 Irish_wolfhound', 'probability': 0.5923904037475586}, {'class': 'n02092002 Scottish_deerhound', 'probability': 0.2602058410644531}, {'class': 'n02088094 Afghan_hound', 'probability': 0.09573817253112793}, {'class': 'n02091635 otterhound', 'probability': 0.021281549930572508}, {'class': 'n02105251 briard', 'probability': 0.020558953285217285}]
../dataset/imagenet-mini/val/n02092339/ILSVRC2012_val_00004974.JPEG;0.8141386413574219;n02092339 Weimaraner;n02092339;[{'class': 'n02092339 Weimaraner', 'probability': 0.8141386413574219}, {'class': 'n02100583 vizsla', 'probability': 0.06405393600463867}, {'class': 'n02090379 redbone', 'probability': 0.043428902626037595}, {'class': 'n02087394 Rhodesian_ridgeback', 'probability': 0.013395434617996216}, {'class': 'n04033995 quilt', 'probability': 0.0074177801609039305}]
../dataset/imagenet-mini/val/n02092339/ILSVRC2012_val_00010657.JPEG;0.9963700866699219;n02092339 Weimaraner;n02092339;[{'class': 'n02092339 Weimaraner', 'probability': 0.9963700866699219}, {'class': 'n02091032 Italian_greyhound', 'probability': 0.0015922242403030396}, {'class': 'n02107142 Doberman', 'probability': 0.0010694950073957443}, {'class': 'n02109047 Great_Dane', 'probability': 0.00038568411022424695}, {'class': 'n02100583 vizsla', 'probability': 0.00022524425759911537}]
../dataset/imagenet-mini/val/n02092339/ILSVRC2012_val_00017966.JPEG;0.9988300323486328;n02092339 Weimaraner;n02092339;[{'class': 'n02092339 Weimaraner', 'probability': 0.9988300323486328}, {'class': 'n02109047 Great_Dane', 'probability': 0.0005112075433135033}, {'class': 'n02100583 vizsla', 'probability': 0.00047104619443416595}, {'class': 'n02087394 Rhodesian_ridgeback', 'probability': 6.898761726915836e-05}, {'class': 'n02100236 German_short-haired_pointer', 'probability': 4.246160387992859e-05}]
../dataset/imagenet-mini/val/n02093428/ILSVRC2012_val_00011381.JPEG;0.2978886604309082;n02093256 Staffordshire_bullterrier;n02093428;[{'class': 'n02093256 Staffordshire_bullterrier', 'probability': 0.2978886604309082}, {'class': 'n02110958 pug', 'probability': 0.12814635276794434}, {'class': 'n02108915 French_bulldog', 'probability': 0.11863688468933105}, {'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.11376309394836426}, {'class': 'n02108422 bull_mastiff', 'probability': 0.10991534233093261}]
../dataset/imagenet-mini/val/n02093428/ILSVRC2012_val_00026978.JPEG;0.7417423248291015;n02093428 American_Staffordshire_terrier;n02093428;[{'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.7417423248291015}, {'class': 'n02093256 Staffordshire_bullterrier', 'probability': 0.08623284339904785}, {'class': 'n02106550 Rottweiler', 'probability': 0.07609563827514648}, {'class': 'n02087394 Rhodesian_ridgeback', 'probability': 0.027949473857879638}, {'class': 'n02108422 bull_mastiff', 'probability': 0.01798989772796631}]
../dataset/imagenet-mini/val/n02093428/ILSVRC2012_val_00045109.JPEG;0.5675907897949218;n02093428 American_Staffordshire_terrier;n02093428;[{'class': 'n02093428 American_Staffordshire_terrier', 'probability': 0.5675907897949218}, {'class': 'n02087394 Rhodesian_ridgeback', 'probability': 0.33783451080322263}, {'class': 'n02093256 Staffordshire_bullterrier', 'probability': 0.06686466217041015}, {'class': 'n02108422 bull_mastiff', 'probability': 0.01153092622756958}, {'class': 'n02109047 Great_Dane', 'probability': 0.006802559494972229}]
../dataset/imagenet-mini/val/n02093647/ILSVRC2012_val_00007892.JPEG;0.6490716552734375;n02093647 Bedlington_terrier;n02093647;[{'class': 'n02093647 Bedlington_terrier', 'probability': 0.6490716552734375}, {'class': 'n02095314 wire-haired_fox_terrier', 'probability': 0.12221739768981933}, {'class': 'n02113799 standard_poodle', 'probability': 0.07638861179351807}, {'class': 'n02105505 komondor', 'probability': 0.07077570915222169}, {'class': 'n02098105 soft-coated_wheaten_terrier', 'probability': 0.029449927806854247}]
../dataset/imagenet-mini/val/n02093647/ILSVRC2012_val_00023175.JPEG;0.4322844696044922;n02093647 Bedlington_terrier;n02093647;[{'class': 'n02093647 Bedlington_terrier', 'probability': 0.4322844696044922}, {'class': 'n02098105 soft-coated_wheaten_terrier', 'probability': 0.23052841186523437}, {'class': 'n02113799 standard_poodle', 'probability': 0.1779697608947754}, {'class': 'n02113712 miniature_poodle', 'probability': 0.04188551902770996}, {'class': 'n02105505 komondor', 'probability': 0.03346594095230102}]
../dataset/imagenet-mini/val/n02093647/ILSVRC2012_val_00027241.JPEG;0.42188636779785155;n02093647 Bedlington_terrier;n02093647;[{'class': 'n02093647 Bedlington_terrier', 'probability': 0.42188636779785155}, {'class': 'n02113799 standard_poodle', 'probability': 0.28896968841552734}, {'class': 'n02113712 miniature_poodle', 'probability': 0.25620981216430666}, {'class': 'n02113624 toy_poodle', 'probability': 0.01801699638366699}, {'class': 'n02105505 komondor', 'probability': 0.008854674100875854}]
