image;probability;guess_class;real_class;other_predictions
dataset/imagenet-mini/val/n02085782/ILSVRC2012_val_00033222.JPEG;0.22828719019889832;n02097474 Tibetan terrier, chrysanthemum dog;n02085782;[{'probability': 0.22828719019889832, 'class': 'n02097474 Tibetan terrier, chrysanthemum dog'}, {'probability': 0.2214619666337967, 'class': 'n02085782 Japanese spaniel'}, {'probability': 0.13884572684764862, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.06494207680225372, 'class': 'n02098413 Lhasa, Lhasa apso'}, {'probability': 0.05619785934686661, 'class': 'n02086910 papillon'}]
dataset/imagenet-mini/val/n02085782/ILSVRC2012_val_00036267.JPEG;0.7983447313308716;n02086910 papillon;n02085782;[{'probability': 0.7983447313308716, 'class': 'n02086910 papillon'}, {'probability': 0.12288492918014526, 'class': 'n02085782 Japanese spaniel'}, {'probability': 0.012740648351609707, 'class': 'n02086646 Blenheim spaniel'}, {'probability': 0.011636869050562382, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.004198175389319658, 'class': 'n02086079 Pekinese, Pekingese, Peke'}]
dataset/imagenet-mini/val/n02085782/ILSVRC2012_val_00043776.JPEG;0.5227765440940857;n02085782 Japanese spaniel;n02085782;[{'probability': 0.5227765440940857, 'class': 'n02085782 Japanese spaniel'}, {'probability': 0.08169408142566681, 'class': 'n02086079 Pekinese, Pekingese, Peke'}, {'probability': 0.08081264793872833, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.0542767308652401, 'class': 'n02097474 Tibetan terrier, chrysanthemum dog'}, {'probability': 0.047205034643411636, 'class': 'n02086240 Shih-Tzu'}]
dataset/imagenet-mini/val/n02085936/ILSVRC2012_val_00002683.JPEG;0.5186050534248352;n02085936 Maltese dog, Maltese terrier, Maltese;n02085936;[{'probability': 0.5186050534248352, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.07330194860696793, 'class': 'n03887697 paper towel'}, {'probability': 0.0586632639169693, 'class': 'n02098286 West Highland white terrier'}, {'probability': 0.05590277537703514, 'class': 'n04399382 teddy, teddy bear'}, {'probability': 0.05399841442704201, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}]
dataset/imagenet-mini/val/n02085936/ILSVRC2012_val_00015807.JPEG;0.5631242394447327;n02085936 Maltese dog, Maltese terrier, Maltese;n02085936;[{'probability': 0.5631242394447327, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.1927468478679657, 'class': 'n02095889 Sealyham terrier, Sealyham'}, {'probability': 0.045293137431144714, 'class': 'n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus'}, {'probability': 0.01825409196317196, 'class': 'n02113624 toy poodle'}, {'probability': 0.015269256196916103, 'class': 'n02098286 West Highland white terrier'}]
dataset/imagenet-mini/val/n02085936/ILSVRC2012_val_00024809.JPEG;0.717125415802002;n02085936 Maltese dog, Maltese terrier, Maltese;n02085936;[{'probability': 0.717125415802002, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.0666334331035614, 'class': 'n02098286 West Highland white terrier'}, {'probability': 0.03509065508842468, 'class': 'n02098413 Lhasa, Lhasa apso'}, {'probability': 0.020842041820287704, 'class': 'n02096437 Dandie Dinmont, Dandie Dinmont terrier'}, {'probability': 0.01650896668434143, 'class': 'n02094114 Norfolk terrier'}]
dataset/imagenet-mini/val/n02085936/ILSVRC2012_val_00040549.JPEG;0.9407363533973694;n02085936 Maltese dog, Maltese terrier, Maltese;n02085936;[{'probability': 0.9407363533973694, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.013659844174981117, 'class': 'n02098413 Lhasa, Lhasa apso'}, {'probability': 0.010045450180768967, 'class': 'n02095889 Sealyham terrier, Sealyham'}, {'probability': 0.010003557428717613, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.005966678727418184, 'class': 'n02098286 West Highland white terrier'}]
dataset/imagenet-mini/val/n02086079/ILSVRC2012_val_00007111.JPEG;0.7292920351028442;n02085782 Japanese spaniel;n02086079;[{'probability': 0.7292920351028442, 'class': 'n02085782 Japanese spaniel'}, {'probability': 0.08329423516988754, 'class': 'n02086079 Pekinese, Pekingese, Peke'}, {'probability': 0.06504207849502563, 'class': 'n02086910 papillon'}, {'probability': 0.05401117354631424, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.041440244764089584, 'class': 'n02086646 Blenheim spaniel'}]
dataset/imagenet-mini/val/n02086079/ILSVRC2012_val_00009250.JPEG;0.40507975220680237;n02086240 Shih-Tzu;n02086079;[{'probability': 0.40507975220680237, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.1013043224811554, 'class': 'n02098413 Lhasa, Lhasa apso'}, {'probability': 0.07662005722522736, 'class': 'n02096294 Australian terrier'}, {'probability': 0.04671396315097809, 'class': 'n02097474 Tibetan terrier, chrysanthemum dog'}, {'probability': 0.041576799005270004, 'class': 'n02097209 standard schnauzer'}]
dataset/imagenet-mini/val/n02086079/ILSVRC2012_val_00009576.JPEG;0.2448902577161789;n02102318 cocker spaniel, English cocker spaniel, cocker;n02086079;[{'probability': 0.2448902577161789, 'class': 'n02102318 cocker spaniel, English cocker spaniel, cocker'}, {'probability': 0.14219462871551514, 'class': 'n02101556 clumber, clumber spaniel'}, {'probability': 0.09910846501588821, 'class': 'n02100735 English setter'}, {'probability': 0.06050041317939758, 'class': 'n02102480 Sussex spaniel'}, {'probability': 0.06040234863758087, 'class': 'n02099601 golden retriever'}]
dataset/imagenet-mini/val/n02086079/ILSVRC2012_val_00020926.JPEG;0.6925216317176819;n02086079 Pekinese, Pekingese, Peke;n02086079;[{'probability': 0.6925216317176819, 'class': 'n02086079 Pekinese, Pekingese, Peke'}, {'probability': 0.16356851160526276, 'class': 'n02123394 Persian cat'}, {'probability': 0.04180480167269707, 'class': 'n02112018 Pomeranian'}, {'probability': 0.015812644734978676, 'class': 'n02328150 Angora, Angora rabbit'}, {'probability': 0.010370130650699139, 'class': 'n02086240 Shih-Tzu'}]
dataset/imagenet-mini/val/n02086240/ILSVRC2012_val_00012394.JPEG;0.06563715636730194;n02086240 Shih-Tzu;n02086240;[{'probability': 0.06563715636730194, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.03852847218513489, 'class': 'n11939491 daisy'}, {'probability': 0.031668636947870255, 'class': 'n03388043 fountain'}, {'probability': 0.030907830223441124, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.029866812750697136, 'class': 'n09229709 bubble'}]
dataset/imagenet-mini/val/n02086240/ILSVRC2012_val_00026911.JPEG;0.048951275646686554;n02094114 Norfolk terrier;n02086240;[{'probability': 0.048951275646686554, 'class': 'n02094114 Norfolk terrier'}, {'probability': 0.038266297429800034, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}, {'probability': 0.036645859479904175, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.03426104784011841, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.02753790281713009, 'class': 'n04070727 refrigerator, icebox'}]
dataset/imagenet-mini/val/n02086240/ILSVRC2012_val_00033199.JPEG;0.22591310739517212;n02086240 Shih-Tzu;n02086240;[{'probability': 0.22591310739517212, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.11035654693841934, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.04376853257417679, 'class': 'n02098413 Lhasa, Lhasa apso'}, {'probability': 0.03011062927544117, 'class': 'n02328150 Angora, Angora rabbit'}, {'probability': 0.024922937154769897, 'class': 'n02096437 Dandie Dinmont, Dandie Dinmont terrier'}]
dataset/imagenet-mini/val/n02086240/ILSVRC2012_val_00042556.JPEG;0.5831637382507324;n02086240 Shih-Tzu;n02086240;[{'probability': 0.5831637382507324, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.05818934738636017, 'class': 'n02098413 Lhasa, Lhasa apso'}, {'probability': 0.04931123927235603, 'class': 'n02086646 Blenheim spaniel'}, {'probability': 0.0398639440536499, 'class': 'n02102318 cocker spaniel, English cocker spaniel, cocker'}, {'probability': 0.03316354379057884, 'class': 'n02085782 Japanese spaniel'}]
dataset/imagenet-mini/val/n02086646/ILSVRC2012_val_00022264.JPEG;0.39206746220588684;n02097047 miniature schnauzer;n02086646;[{'probability': 0.39206746220588684, 'class': 'n02097047 miniature schnauzer'}, {'probability': 0.08538231998682022, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.06548981368541718, 'class': 'n02102318 cocker spaniel, English cocker spaniel, cocker'}, {'probability': 0.05472797155380249, 'class': 'n02097209 standard schnauzer'}, {'probability': 0.03077859990298748, 'class': 'n02095314 wire-haired fox terrier'}]
dataset/imagenet-mini/val/n02086646/ILSVRC2012_val_00022868.JPEG;0.16981329023838043;n02101556 clumber, clumber spaniel;n02086646;[{'probability': 0.16981329023838043, 'class': 'n02101556 clumber, clumber spaniel'}, {'probability': 0.13680216670036316, 'class': 'n02102318 cocker spaniel, English cocker spaniel, cocker'}, {'probability': 0.0906195193529129, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.08758537471294403, 'class': 'n02113712 miniature poodle'}, {'probability': 0.0861038938164711, 'class': 'n02086240 Shih-Tzu'}]
dataset/imagenet-mini/val/n02086646/ILSVRC2012_val_00046701.JPEG;0.23640801012516022;n02085782 Japanese spaniel;n02086646;[{'probability': 0.23640801012516022, 'class': 'n02085782 Japanese spaniel'}, {'probability': 0.22599294781684875, 'class': 'n02086910 papillon'}, {'probability': 0.08175233006477356, 'class': 'n02106030 collie'}, {'probability': 0.04761800169944763, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.04584066569805145, 'class': 'n02097474 Tibetan terrier, chrysanthemum dog'}]
dataset/imagenet-mini/val/n02086910/ILSVRC2012_val_00001389.JPEG;0.18351157009601593;n02102040 English springer, English springer spaniel;n02086910;[{'probability': 0.18351157009601593, 'class': 'n02102040 English springer, English springer spaniel'}, {'probability': 0.17389726638793945, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.09197095036506653, 'class': 'n02086646 Blenheim spaniel'}, {'probability': 0.0606585256755352, 'class': 'n02102318 cocker spaniel, English cocker spaniel, cocker'}, {'probability': 0.0516587495803833, 'class': 'n02085782 Japanese spaniel'}]
dataset/imagenet-mini/val/n02086910/ILSVRC2012_val_00020473.JPEG;0.09637374430894852;n02085620 Chihuahua;n02086910;[{'probability': 0.09637374430894852, 'class': 'n02085620 Chihuahua'}, {'probability': 0.08008384704589844, 'class': 'n02086910 papillon'}, {'probability': 0.02764280140399933, 'class': 'n03825788 nipple'}, {'probability': 0.02456539310514927, 'class': 'n02086646 Blenheim spaniel'}, {'probability': 0.021891668438911438, 'class': 'n02112018 Pomeranian'}]
dataset/imagenet-mini/val/n02086910/ILSVRC2012_val_00042075.JPEG;0.7725706696510315;n02086910 papillon;n02086910;[{'probability': 0.7725706696510315, 'class': 'n02086910 papillon'}, {'probability': 0.05302819237112999, 'class': 'n02085782 Japanese spaniel'}, {'probability': 0.02852388471364975, 'class': 'n02106030 collie'}, {'probability': 0.019479574635624886, 'class': 'n02105855 Shetland sheepdog, Shetland sheep dog, Shetland'}, {'probability': 0.019182603806257248, 'class': 'n02106166 Border collie'}]
dataset/imagenet-mini/val/n02087046/ILSVRC2012_val_00019261.JPEG;0.051864996552467346;n02091032 Italian greyhound;n02087046;[{'probability': 0.051864996552467346, 'class': 'n02091032 Italian greyhound'}, {'probability': 0.04971485584974289, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}, {'probability': 0.03839287906885147, 'class': 'n02088364 beagle'}, {'probability': 0.030172687023878098, 'class': 'n02096585 Boston bull, Boston terrier'}, {'probability': 0.025158680975437164, 'class': 'n02085620 Chihuahua'}]
dataset/imagenet-mini/val/n02087046/ILSVRC2012_val_00019883.JPEG;0.30759406089782715;n02808304 bath towel;n02087046;[{'probability': 0.30759406089782715, 'class': 'n02808304 bath towel'}, {'probability': 0.05099833011627197, 'class': 'n04254777 sock'}, {'probability': 0.0439484678208828, 'class': 'n02088364 beagle'}, {'probability': 0.042722027748823166, 'class': 'n02092339 Weimaraner'}, {'probability': 0.035713858902454376, 'class': 'n04599235 wool, woolen, woollen'}]
dataset/imagenet-mini/val/n02087046/ILSVRC2012_val_00020484.JPEG;0.35849636793136597;n03950228 pitcher, ewer;n02087046;[{'probability': 0.35849636793136597, 'class': 'n03950228 pitcher, ewer'}, {'probability': 0.10725729167461395, 'class': 'n02097047 miniature schnauzer'}, {'probability': 0.08406238257884979, 'class': 'n02091032 Italian greyhound'}, {'probability': 0.06109815835952759, 'class': 'n03868863 oxygen mask'}, {'probability': 0.034990619868040085, 'class': 'n02091134 whippet'}]
dataset/imagenet-mini/val/n02087046/ILSVRC2012_val_00029090.JPEG;0.05050767958164215;n03825788 nipple;n02087046;[{'probability': 0.05050767958164215, 'class': 'n03825788 nipple'}, {'probability': 0.049749769270420074, 'class': 'n15075141 toilet tissue, toilet paper, bathroom tissue'}, {'probability': 0.04147528484463692, 'class': 'n03786901 mortar'}, {'probability': 0.022311879321932793, 'class': 'n02808304 bath towel'}, {'probability': 0.021634193137288094, 'class': 'n03188531 diaper, nappy, napkin'}]
dataset/imagenet-mini/val/n02087046/ILSVRC2012_val_00033726.JPEG;0.0561983622610569;n02437312 Arabian camel, dromedary, Camelus dromedarius;n02087046;[{'probability': 0.0561983622610569, 'class': 'n02437312 Arabian camel, dromedary, Camelus dromedarius'}, {'probability': 0.0342305526137352, 'class': 'n02092339 Weimaraner'}, {'probability': 0.033610999584198, 'class': 'n01770393 scorpion'}, {'probability': 0.030702173709869385, 'class': 'n01980166 fiddler crab'}, {'probability': 0.026204757392406464, 'class': 'n01985128 crayfish, crawfish, crawdad, crawdaddy'}]
dataset/imagenet-mini/val/n02088094/ILSVRC2012_val_00006698.JPEG;0.12234658002853394;n02088094 Afghan hound, Afghan;n02088094;[{'probability': 0.12234658002853394, 'class': 'n02088094 Afghan hound, Afghan'}, {'probability': 0.11050768941640854, 'class': 'n02105505 komondor'}, {'probability': 0.09290383756160736, 'class': 'n02105251 briard'}, {'probability': 0.07375407218933105, 'class': 'n02097474 Tibetan terrier, chrysanthemum dog'}, {'probability': 0.0318518690764904, 'class': 'n02129604 tiger, Panthera tigris'}]
dataset/imagenet-mini/val/n02088094/ILSVRC2012_val_00015990.JPEG;0.7131227850914001;n02088094 Afghan hound, Afghan;n02088094;[{'probability': 0.7131227850914001, 'class': 'n02088094 Afghan hound, Afghan'}, {'probability': 0.12989866733551025, 'class': 'n02105505 komondor'}, {'probability': 0.09653083235025406, 'class': 'n02105251 briard'}, {'probability': 0.014406190253794193, 'class': 'n02097474 Tibetan terrier, chrysanthemum dog'}, {'probability': 0.013891155831515789, 'class': 'n02105641 Old English sheepdog, bobtail'}]
dataset/imagenet-mini/val/n02088094/ILSVRC2012_val_00030323.JPEG;0.07555105537176132;n01817953 African grey, African gray, Psittacus erithacus;n02088094;[{'probability': 0.07555105537176132, 'class': 'n01817953 African grey, African gray, Psittacus erithacus'}, {'probability': 0.05517745018005371, 'class': 'n02085936 Maltese dog, Maltese terrier, Maltese'}, {'probability': 0.032054126262664795, 'class': 'n02808440 bathtub, bathing tub, bath, tub'}, {'probability': 0.027550747618079185, 'class': 'n04286575 spotlight, spot'}, {'probability': 0.02706255577504635, 'class': 'n04553703 washbasin, handbasin, washbowl, lavabo, wash-hand basin'}]
dataset/imagenet-mini/val/n02088094/ILSVRC2012_val_00031439.JPEG;0.9058157205581665;n02088094 Afghan hound, Afghan;n02088094;[{'probability': 0.9058157205581665, 'class': 'n02088094 Afghan hound, Afghan'}, {'probability': 0.04066566750407219, 'class': 'n03450230 gown'}, {'probability': 0.008471432141959667, 'class': 'n02105505 komondor'}, {'probability': 0.006888966541737318, 'class': 'n03045698 cloak'}, {'probability': 0.004835829138755798, 'class': 'n02098413 Lhasa, Lhasa apso'}]
dataset/imagenet-mini/val/n02088238/ILSVRC2012_val_00020460.JPEG;0.10551504045724869;n04209133 shower cap;n02088238;[{'probability': 0.10551504045724869, 'class': 'n04209133 shower cap'}, {'probability': 0.03233528509736061, 'class': 'n03950228 pitcher, ewer'}, {'probability': 0.03170132264494896, 'class': 'n03443371 goblet'}, {'probability': 0.03015548177063465, 'class': 'n09229709 bubble'}, {'probability': 0.028123285621404648, 'class': 'n04522168 vase'}]
dataset/imagenet-mini/val/n02088238/ILSVRC2012_val_00020535.JPEG;0.28559601306915283;n02102040 English springer, English springer spaniel;n02088238;[{'probability': 0.28559601306915283, 'class': 'n02102040 English springer, English springer spaniel'}, {'probability': 0.07258003950119019, 'class': 'n02102318 cocker spaniel, English cocker spaniel, cocker'}, {'probability': 0.07248841971158981, 'class': 'n02086240 Shih-Tzu'}, {'probability': 0.06097516044974327, 'class': 'n02101556 clumber, clumber spaniel'}, {'probability': 0.04650179669260979, 'class': 'n02086646 Blenheim spaniel'}]
dataset/imagenet-mini/val/n02088238/ILSVRC2012_val_00024881.JPEG;0.5221942663192749;n02088238 basset, basset hound;n02088238;[{'probability': 0.5221942663192749, 'class': 'n02088238 basset, basset hound'}, {'probability': 0.17155049741268158, 'class': 'n02088364 beagle'}, {'probability': 0.04284486174583435, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.042554885149002075, 'class': 'n02089867 Walker hound, Walker foxhound'}, {'probability': 0.02151426672935486, 'class': 'n02102040 English springer, English springer spaniel'}]
dataset/imagenet-mini/val/n02088364/ILSVRC2012_val_00000599.JPEG;0.2544334828853607;n02088364 beagle;n02088364;[{'probability': 0.2544334828853607, 'class': 'n02088364 beagle'}, {'probability': 0.17443718016147614, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.09580069780349731, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.0751500278711319, 'class': 'n02088238 basset, basset hound'}, {'probability': 0.0724392980337143, 'class': 'n02092339 Weimaraner'}]
dataset/imagenet-mini/val/n02088364/ILSVRC2012_val_00019283.JPEG;0.05618128925561905;n03825788 nipple;n02088364;[{'probability': 0.05618128925561905, 'class': 'n03825788 nipple'}, {'probability': 0.04121153801679611, 'class': 'n02092339 Weimaraner'}, {'probability': 0.0327792726457119, 'class': 'n03868863 oxygen mask'}, {'probability': 0.028773678466677666, 'class': 'n04557648 water bottle'}, {'probability': 0.028120718896389008, 'class': 'n03124170 cowboy hat, ten-gallon hat'}]
dataset/imagenet-mini/val/n02088364/ILSVRC2012_val_00025393.JPEG;0.3013710081577301;n02092339 Weimaraner;n02088364;[{'probability': 0.3013710081577301, 'class': 'n02092339 Weimaraner'}, {'probability': 0.19721727073192596, 'class': 'n02085620 Chihuahua'}, {'probability': 0.055888086557388306, 'class': 'n02108915 French bulldog'}, {'probability': 0.05147816985845566, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.04521697014570236, 'class': 'n02099712 Labrador retriever'}]
dataset/imagenet-mini/val/n02088364/ILSVRC2012_val_00035414.JPEG;0.33494511246681213;n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier;n02088364;[{'probability': 0.33494511246681213, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.3303588032722473, 'class': 'n02108089 boxer'}, {'probability': 0.03383490443229675, 'class': 'n02093256 Staffordshire bullterrier, Staffordshire bull terrier'}, {'probability': 0.032310593873262405, 'class': 'n02096585 Boston bull, Boston terrier'}, {'probability': 0.028527162969112396, 'class': 'n02108915 French bulldog'}]
dataset/imagenet-mini/val/n02088466/ILSVRC2012_val_00000909.JPEG;0.11661271005868912;n02088364 beagle;n02088466;[{'probability': 0.11661271005868912, 'class': 'n02088364 beagle'}, {'probability': 0.11201675981283188, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.09612876921892166, 'class': 'n02108089 boxer'}, {'probability': 0.06995825469493866, 'class': 'n02092339 Weimaraner'}, {'probability': 0.04843994975090027, 'class': 'n04409515 tennis ball'}]
dataset/imagenet-mini/val/n02088466/ILSVRC2012_val_00009963.JPEG;0.3565185070037842;n02092339 Weimaraner;n02088466;[{'probability': 0.3565185070037842, 'class': 'n02092339 Weimaraner'}, {'probability': 0.09719013422727585, 'class': 'n02101556 clumber, clumber spaniel'}, {'probability': 0.08349645882844925, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.07784292101860046, 'class': 'n02088466 bloodhound, sleuthhound'}, {'probability': 0.0423586405813694, 'class': 'n02090379 redbone'}]
dataset/imagenet-mini/val/n02088466/ILSVRC2012_val_00040708.JPEG;0.2541100084781647;n02101556 clumber, clumber spaniel;n02088466;[{'probability': 0.2541100084781647, 'class': 'n02101556 clumber, clumber spaniel'}, {'probability': 0.08507878333330154, 'class': 'n02092339 Weimaraner'}, {'probability': 0.06051644682884216, 'class': 'n02095889 Sealyham terrier, Sealyham'}, {'probability': 0.04997120052576065, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.03727079927921295, 'class': 'n04409515 tennis ball'}]
dataset/imagenet-mini/val/n02088466/ILSVRC2012_val_00044605.JPEG;0.28060296177864075;n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;n02088466;[{'probability': 0.28060296177864075, 'class': 'n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus'}, {'probability': 0.07449252158403397, 'class': 'n02111500 Great Pyrenees'}, {'probability': 0.06154369190335274, 'class': 'n02504013 Indian elephant, Elephas maximus'}, {'probability': 0.038613460958004, 'class': 'n02092339 Weimaraner'}, {'probability': 0.03215929493308067, 'class': 'n02403003 ox'}]
dataset/imagenet-mini/val/n02088466/ILSVRC2012_val_00044716.JPEG;0.06877144426107407;n02092339 Weimaraner;n02088466;[{'probability': 0.06877144426107407, 'class': 'n02092339 Weimaraner'}, {'probability': 0.053278401494026184, 'class': 'n03124170 cowboy hat, ten-gallon hat'}, {'probability': 0.039662040770053864, 'class': 'n01871265 tusker'}, {'probability': 0.036277592182159424, 'class': 'n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius'}, {'probability': 0.03622949868440628, 'class': 'n03388043 fountain'}]
dataset/imagenet-mini/val/n02088632/ILSVRC2012_val_00030757.JPEG;0.06851144134998322;n02104029 kuvasz;n02088632;[{'probability': 0.06851144134998322, 'class': 'n02104029 kuvasz'}, {'probability': 0.03731585294008255, 'class': 'n01677366 common iguana, iguana, Iguana iguana'}, {'probability': 0.02593352645635605, 'class': 'n02098105 soft-coated wheaten terrier'}, {'probability': 0.023674357682466507, 'class': 'n04326547 stone wall'}, {'probability': 0.021309390664100647, 'class': 'n02111500 Great Pyrenees'}]
dataset/imagenet-mini/val/n02088632/ILSVRC2012_val_00038498.JPEG;0.3885640501976013;n02092339 Weimaraner;n02088632;[{'probability': 0.3885640501976013, 'class': 'n02092339 Weimaraner'}, {'probability': 0.08736135810613632, 'class': 'n02099849 Chesapeake Bay retriever'}, {'probability': 0.05755480378866196, 'class': 'n02105412 kelpie'}, {'probability': 0.04630037769675255, 'class': 'n02100236 German short-haired pointer'}, {'probability': 0.042842376977205276, 'class': 'n02403003 ox'}]
dataset/imagenet-mini/val/n02088632/ILSVRC2012_val_00045971.JPEG;0.358086496591568;n02088364 beagle;n02088632;[{'probability': 0.358086496591568, 'class': 'n02088364 beagle'}, {'probability': 0.11124339699745178, 'class': 'n02092339 Weimaraner'}, {'probability': 0.0960557833313942, 'class': 'n02088632 bluetick'}, {'probability': 0.0630946084856987, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.047773923724889755, 'class': 'n02110341 dalmatian, coach dog, carriage dog'}]
dataset/imagenet-mini/val/n02089078/ILSVRC2012_val_00003905.JPEG;0.09282051026821136;n02092339 Weimaraner;n02089078;[{'probability': 0.09282051026821136, 'class': 'n02092339 Weimaraner'}, {'probability': 0.07261422276496887, 'class': 'n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius'}, {'probability': 0.058103181421756744, 'class': 'n04209133 shower cap'}, {'probability': 0.051297444850206375, 'class': 'n02100236 German short-haired pointer'}, {'probability': 0.033523235470056534, 'class': 'n02108422 bull mastiff'}]
dataset/imagenet-mini/val/n02089078/ILSVRC2012_val_00018811.JPEG;0.8038634657859802;n02092339 Weimaraner;n02089078;[{'probability': 0.8038634657859802, 'class': 'n02092339 Weimaraner'}, {'probability': 0.12145056575536728, 'class': 'n02099849 Chesapeake Bay retriever'}, {'probability': 0.01899588853120804, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.011413267813622952, 'class': 'n02100583 vizsla, Hungarian pointer'}, {'probability': 0.008887974545359612, 'class': 'n02090379 redbone'}]
dataset/imagenet-mini/val/n02089078/ILSVRC2012_val_00030002.JPEG;0.23794512450695038;n02092339 Weimaraner;n02089078;[{'probability': 0.23794512450695038, 'class': 'n02092339 Weimaraner'}, {'probability': 0.1443171501159668, 'class': 'n02109047 Great Dane'}, {'probability': 0.12949393689632416, 'class': 'n02099849 Chesapeake Bay retriever'}, {'probability': 0.0640735849738121, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.0631517842411995, 'class': 'n02088632 bluetick'}]
dataset/imagenet-mini/val/n02089078/ILSVRC2012_val_00043206.JPEG;0.6918992400169373;n02092339 Weimaraner;n02089078;[{'probability': 0.6918992400169373, 'class': 'n02092339 Weimaraner'}, {'probability': 0.0840393453836441, 'class': 'n02091032 Italian greyhound'}, {'probability': 0.014242822304368019, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.013651121407747269, 'class': 'n02109047 Great Dane'}, {'probability': 0.008249281905591488, 'class': 'n02091134 whippet'}]
dataset/imagenet-mini/val/n02089867/ILSVRC2012_val_00030025.JPEG;0.17035478353500366;n02100735 English setter;n02089867;[{'probability': 0.17035478353500366, 'class': 'n02100735 English setter'}, {'probability': 0.13227158784866333, 'class': 'n02088238 basset, basset hound'}, {'probability': 0.10536059737205505, 'class': 'n02088632 bluetick'}, {'probability': 0.07549729198217392, 'class': 'n02092339 Weimaraner'}, {'probability': 0.07172952592372894, 'class': 'n02088364 beagle'}]
dataset/imagenet-mini/val/n02089867/ILSVRC2012_val_00031834.JPEG;0.06794675439596176;n02108089 boxer;n02089867;[{'probability': 0.06794675439596176, 'class': 'n02108089 boxer'}, {'probability': 0.06268171221017838, 'class': 'n02091032 Italian greyhound'}, {'probability': 0.045028407126665115, 'class': 'n02092339 Weimaraner'}, {'probability': 0.04071103408932686, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}, {'probability': 0.03212399408221245, 'class': 'n02109047 Great Dane'}]
dataset/imagenet-mini/val/n02089867/ILSVRC2012_val_00037331.JPEG;0.36208584904670715;n02092339 Weimaraner;n02089867;[{'probability': 0.36208584904670715, 'class': 'n02092339 Weimaraner'}, {'probability': 0.07801339030265808, 'class': 'n02108915 French bulldog'}, {'probability': 0.06555099040269852, 'class': 'n02088364 beagle'}, {'probability': 0.03758995980024338, 'class': 'n02099712 Labrador retriever'}, {'probability': 0.03639475256204605, 'class': 'n02093428 American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier'}]
